file,external_id,category,source,label,location,province,precision,match,old_lat,old_lon,new_lat,new_lon,changed
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85434-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORELLA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.864598,8.857931,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84669-OVINO,parasites,IZS_BENV,Echinococcus spp.,MONTRESTA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.373654,8.499617,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84984-OVINO,parasites,IZS_BENV,Echinococcus spp.,NARBOLIA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.047650,8.575169,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85341-OVINO,parasites,IZS_BENV,Echinococcus spp.,BARESSA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.712745,8.875334,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85344-OVINO,parasites,IZS_BENV,Echinococcus spp.,BARESSA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.712745,8.875334,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85413-OVINO,parasites,IZS_BENV,Echinococcus spp.,OLLASTRA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.950948,8.734227,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85438-OVINO,parasites,IZS_BENV,Echinococcus spp.,PAULILATINO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.084032,8.763937,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85174-BOVINO,parasites,IZS_BENV,Echinococcus spp.,BAULADU,Oristano,provinciale,municipality_region,39.90380,8.59260,40.020549,8.671925,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85114-BOVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84816-BOVINO,parasites,IZS_BENV,Echinococcus spp.,GHILARZA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.119652,8.834927,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84912-OVINO,parasites,IZS_BENV,Echinococcus spp.,SOLARUSSA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.955747,8.671526,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85340-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85435-OVINO,parasites,IZS_BENV,Echinococcus spp.,RUINAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.907148,8.897631,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85546-OVINO,parasites,IZS_BENV,Echinococcus spp.,VILLAURBANA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.885647,8.777429,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85425-OVINO,parasites,IZS_BENV,Echinococcus spp.,RUINAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.907148,8.897631,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85433-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORELLA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.864598,8.857931,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85294-BOVINO,parasites,IZS_BENV,Echinococcus spp.,MORGONGIORI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.746644,8.770131,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85348-OVINO,parasites,IZS_BENV,Echinococcus spp.,URAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.700643,8.700030,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85424-OVINO,parasites,IZS_BENV,Echinococcus spp.,RUINAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.907148,8.897631,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85322-BOVINO,parasites,IZS_BENV,Echinococcus spp.,SAMUGHEO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.946150,8.940532,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84985-OVINO,parasites,IZS_BENV,Echinococcus spp.,RIOLA SARDO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.994102,8.538673,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84910-OVINO,parasites,IZS_BENV,Echinococcus spp.,SOLARUSSA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.955747,8.671526,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85351-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN NICOLO\' D\'ARCIDANO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.683392,8.646875,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85432-OVINO,parasites,IZS_BENV,Echinococcus spp.,RUINAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.907148,8.897631,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85547-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.684710,8.777088,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85345-OVINO,parasites,IZS_BENV,Echinococcus spp.,ALES,Oristano,provinciale,municipality_region,39.90380,8.59260,39.768245,8.815632,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85350-OVINO,parasites,IZS_BENV,Echinococcus spp.,URAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.700643,8.700030,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85411-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84691-OVINO,parasites,IZS_BENV,Echinococcus spp.,LACONI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.852649,9.050435,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84695-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORELLA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.864598,8.857931,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85353-OVINO,parasites,IZS_BENV,Echinococcus spp.,PAU,Oristano,provinciale,municipality_region,39.90380,8.59260,39.791546,8.802331,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85354-OVINO,parasites,IZS_BENV,Echinococcus spp.,ALES,Oristano,provinciale,municipality_region,39.90380,8.59260,39.768245,8.815632,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85472-OVINO,parasites,IZS_BENV,Echinococcus spp.,TRAMATZA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.003748,8.649537,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85548-OVINO,parasites,IZS_BENV,Echinococcus spp.,MORGONGIORI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.746644,8.770131,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85355-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85356-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84850-OVINO,parasites,IZS_BENV,Echinococcus spp.,ASSOLO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809947,8.918233,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85343-OVINO,parasites,IZS_BENV,Echinococcus spp.,BARESSA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.712745,8.875334,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85346-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN NICOLO\' D\'ARCIDANO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.683392,8.646875,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85409-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85419-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORELLA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.864598,8.857931,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85295-BOVINO,parasites,IZS_BENV,Echinococcus spp.,MORGONGIORI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.746644,8.770131,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85545-OVINO,parasites,IZS_BENV,Echinococcus spp.,OLLASTRA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.950948,8.734227,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84693-OVINO,parasites,IZS_BENV,Echinococcus spp.,ASUNI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.872448,8.946433,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85113-BOVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84851-OVINO,parasites,IZS_BENV,Echinococcus spp.,NURECI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.823348,8.973834,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85410-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAMANNA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.920748,8.761028,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85429-OVINO,parasites,IZS_BENV,Echinococcus spp.,LACONI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.852649,9.050435,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85175-BOVINO,parasites,IZS_BENV,Echinococcus spp.,BAULADU,Oristano,provinciale,municipality_region,39.90380,8.59260,40.020549,8.671925,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84679-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84692-OVINO,parasites,IZS_BENV,Echinococcus spp.,LACONI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.852649,9.050435,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85339-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85357-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85412-OVINO,parasites,IZS_BENV,Echinococcus spp.,OLLASTRA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.950948,8.734227,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85361-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN VERO MILIS,Oristano,provinciale,municipality_region,39.90380,8.59260,40.014548,8.598224,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85186-BOVINO,parasites,IZS_BENV,Echinococcus spp.,OLLASTRA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.950948,8.734227,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85189-BOVINO,parasites,IZS_BENV,Echinococcus spp.,ORISTANO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.026568,8.679642,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85535-OVINO,parasites,IZS_BENV,Echinococcus spp.,BUSACHI,Oristano,provinciale,municipality_region,39.90380,8.59260,40.032651,8.896729,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85176-BOVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85423-OVINO,parasites,IZS_BENV,Echinococcus spp.,LACONI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.852649,9.050435,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85437-OVINO,parasites,IZS_BENV,Echinococcus spp.,PAULILATINO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.084032,8.763937,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85342-OVINO,parasites,IZS_BENV,Echinococcus spp.,CUGLIERI,Oristano,provinciale,municipality_region,39.90380,8.59260,40.188472,8.567405,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85347-OVINO,parasites,IZS_BENV,Echinococcus spp.,CURCURIS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.746145,8.830632,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85427-OVINO,parasites,IZS_BENV,Echinococcus spp.,LACONI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.852649,9.050435,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85323-BOVINO,parasites,IZS_BENV,Echinococcus spp.,SAMUGHEO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.946150,8.940532,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84694-OVINO,parasites,IZS_BENV,Echinococcus spp.,ASUNI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.872448,8.946433,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84705-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN NICOLO\' D\'ARCIDANO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.683392,8.646875,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85169-CANE,parasites,IZS_BENV,Leishmania infantum,Grosseto,Grosseto,provinciale,municipality_region,42.76350,11.11240,42.775110,11.287804,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85202-CANE,parasites,IZS_BENV,Leishmania infantum,Grosseto,Grosseto,provinciale,municipality_region,42.76350,11.11240,42.775110,11.287804,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85171-CANE,parasites,IZS_BENV,Leishmania infantum,Campagnatico,Grosseto,provinciale,municipality_region,42.88260,11.27310,42.883729,11.273537,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85115-CANE,parasites,IZS_BENV,Leishmania infantum,Grosseto,Grosseto,provinciale,municipality_region,42.76350,11.11240,42.775110,11.287804,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85197-CANE,parasites,IZS_BENV,Leishmania infantum,Grosseto,Grosseto,provinciale,municipality_region,42.76350,11.11240,42.775110,11.287804,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85203-CANE,parasites,IZS_BENV,Leishmania infantum,Grosseto,Grosseto,provinciale,municipality_region,42.76350,11.11240,42.775110,11.287804,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-84096-CANE,parasites,IZS_BENV,Leishmania infantum,Battaglia Terme,Padova,provinciale,municipality_region,45.28950,11.78430,45.288143,11.781834,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-84882-CANE,parasites,IZS_BENV,Leishmania infantum,Malo,Vicenza,provinciale,municipality_region,45.65970,11.40490,45.660296,11.407493,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-83740-CANE,parasites,IZS_BENV,Leishmania infantum,Valdobbiadene,Treviso,provinciale,municipality_region,45.89930,11.99510,45.901413,11.995512,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85011-CANE,parasites,IZS_BENV,Leishmania infantum,Brescia,Brescia,provinciale,municipality_region,45.54160,10.21180,45.779580,10.425873,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-84095-CANE,parasites,IZS_BENV,Leishmania infantum,Cinto Euganeo,Padova,provinciale,municipality_region,45.27550,11.66310,45.289467,11.672376,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-84886-CANE,parasites,IZS_BENV,Leishmania infantum,Malo,Vicenza,provinciale,municipality_region,45.65970,11.40490,45.660296,11.407493,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85485-CANE,parasites,IZS_BENV,Leishmania infantum,Grosseto,Grosseto,provinciale,municipality_region,42.76350,11.11240,42.775110,11.287804,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-85013-CANE,parasites,IZS_BENV,Leishmania infantum,Pezzaze,Brescia,provinciale,municipality_region,45.77700,10.23690,45.774127,10.237377,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-LEISHMANIOSI-84885-CANE,parasites,IZS_BENV,Leishmania infantum,Monte di Malo,Vicenza,provinciale,municipality_region,45.66150,11.36150,45.660464,11.362566,true
territorial_layers.csv,WNV-2026-IT-CE-001,west_nile,ECDC_CNS_WNV,West Nile virus,Provincia di Caserta,Caserta,provinciale,province_centroid,41.0747,14.3324,41.203483,14.117058,true
territorial_layers.csv,WNV-2026-IT-FI-001,west_nile,ECDC_CNS_WNV,West Nile virus,Provincia di Firenze,Firenze,provinciale,province_centroid,43.7696,11.2558,43.769871,11.255576,true
territorial_layers.csv,WNV-2026-IT-VR-001,west_nile,ECDC_CNS_WNV,West Nile virus,Provincia di Verona,Verona,provinciale,province_centroid,45.4384,10.9916,45.438496,10.992412,true
territorial_layers.csv,WNV-2026-IT-SU-001,west_nile,CNS_WNV,West Nile virus,Provincia del Medio Campidano,Medio Campidano,provinciale,province_not_found,39.5316,8.7041,39.5316,8.7041,false
territorial_layers.csv,WNV-2026-IT-FE-001,west_nile,CNS_WNV,West Nile virus,Provincia di Ferrara,Ferrara,provinciale,province_centroid,44.8353,11.6198,44.766764,11.827939,true
territorial_layers.csv,WNV-2026-IT-RO-001,west_nile,CNS_WNV,West Nile virus,Provincia di Rovigo,Rovigo,provinciale,province_centroid,45.0703,11.7904,44.977206,12.274190,true
territorial_layers.csv,WNV-2026-IT-PV-001,west_nile,CNS_WNV,West Nile virus,Provincia di Pavia,Pavia,provinciale,province_centroid,45.1847,9.1582,45.036855,9.137825,true
territorial_layers.csv,WNV-2026-IT-MN-001,west_nile,CNS_WNV,West Nile virus,Provincia di Mantova,Mantova,provinciale,province_centroid,45.1564,10.7914,45.169362,10.670616,true
territorial_layers.csv,WNV-2026-IT-BS-001,west_nile,CNS_WNV,West Nile virus,Provincia di Brescia,Brescia,provinciale,province_centroid,45.5416,10.2118,45.779580,10.425873,true
territorial_layers.csv,WNV-2026-IT-BG-001,west_nile,CNS_WNV,West Nile virus,Provincia di Bergamo,Bergamo,provinciale,province_centroid,45.6983,9.6773,45.756656,9.754219,true
territorial_layers.csv,WNV-2026-IT-BO-001,west_nile,CNS_WNV,West Nile virus,Provincia di Bologna,Bologna,provinciale,province_centroid,44.4949,11.3426,44.493758,11.343031,true
territorial_layers.csv,WNV-2026-IT-VC-001,west_nile,CNS_WNV,West Nile virus,Provincia di Vercelli,Vercelli,provinciale,province_centroid,45.323,8.4232,45.555383,8.346284,true
territorial_layers.csv,WNV-2026-IT-VB-001,west_nile,CNS_WNV,West Nile virus,Provincia del Verbano-Cusio-Ossola,Verbano-Cusio-Ossola,provinciale,province_centroid,45.9214,8.5518,46.056880,8.096460,true
territorial_layers.csv,WNV-2026-IT-NO-001,west_nile,CNS_WNV,West Nile virus,Provincia di Novara,Novara,provinciale,province_centroid,45.4469,8.6212,45.584250,8.545997,true
territorial_layers.csv,WNV-2026-IT-AL-001,west_nile,CNS_WNV,West Nile virus,Provincia di Alessandria,Alessandria,provinciale,province_centroid,44.9125,8.6189,44.834953,8.745030,true
territorial_layers.csv,WNV-2026-IT-GE-001,west_nile,CNS_WNV,West Nile virus,Provincia di Genova,Genova,provinciale,province_centroid,44.4056,8.9463,44.407260,8.933862,true
territorial_layers.csv,WNV-2026-IT-PD-001,west_nile,CNS_WNV,West Nile virus,Provincia di Padova,Padova,provinciale,province_centroid,45.4064,11.8768,45.407717,11.873446,true
territorial_layers.csv,WNV-2026-IT-VE-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Venezia,Venezia,provinciale,province_centroid,45.4408,12.3155,45.437191,12.334590,true
territorial_layers.csv,WNV-2026-IT-VI-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Vicenza,Vicenza,provinciale,province_centroid,45.5455,11.5354,45.634859,11.406354,true
territorial_layers.csv,WNV-2026-IT-MI-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Milano,Milano,provinciale,province_centroid,45.4642,9.19,45.466800,9.190500,true
territorial_layers.csv,WNV-2026-IT-LO-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Lodi,Lodi,provinciale,province_centroid,45.3136,9.5035,45.261310,9.491678,true
territorial_layers.csv,WNV-2026-IT-MB-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Monza e Brianza,Monza-Brianza,provinciale,province_not_found,45.5845,9.2744,45.5845,9.2744,false
territorial_layers.csv,WNV-2026-IT-MO-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Modena,Modena,provinciale,province_centroid,44.6471,10.9252,44.538473,10.935961,true
territorial_layers.csv,WNV-2026-IT-PR-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Parma,Parma,provinciale,province_centroid,44.8015,10.3279,44.801368,10.328083,true
territorial_layers.csv,WNV-2026-IT-RE-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Reggio Emilia,Reggio Emilia,provinciale,province_not_found,44.6983,10.63,44.6983,10.63,false
territorial_layers.csv,WNV-2026-IT-PC-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Piacenza,Piacenza,provinciale,province_centroid,45.0526,9.6937,44.847635,9.666531,true
territorial_layers.csv,WNV-2026-IT-CR-001,west_nile,AVIS_CNS_WNV,West Nile virus,Provincia di Cremona,Cremona,provinciale,province_centroid,45.1332,10.0227,45.220864,10.037038,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-TORINO,vectors,VECTORNET_CURATED,Aedes albopictus,Torino,Torino,comunale,municipality_region,45.0703,7.6869,45.067755,7.682489,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-CUNEO,vectors,VECTORNET_CURATED,Aedes albopictus,Cuneo,Cuneo,comunale,municipality_region,44.3845,7.5427,44.458070,7.558137,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-MILANO,vectors,VECTORNET_CURATED,Aedes albopictus,Milano,Milano,comunale,municipality_region,45.4642,9.1900,45.466800,9.190500,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-PAVIA,vectors,VECTORNET_CURATED,Aedes albopictus,Pavia,Pavia,comunale,municipality_region,45.1847,9.1582,45.036855,9.137825,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-BRESCIA,vectors,VECTORNET_CURATED,Aedes albopictus,Brescia,Brescia,comunale,municipality_region,45.5416,10.2118,45.779580,10.425873,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-GENOVA,vectors,VECTORNET_CURATED,Aedes albopictus,Genova,Genova,comunale,municipality_region,44.4048,8.9444,44.407260,8.933862,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-VERONA,vectors,VECTORNET_CURATED,Aedes albopictus,Verona,Verona,comunale,municipality_region,45.4384,10.9916,45.438496,10.992412,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-PADOVA,vectors,VECTORNET_CURATED,Aedes albopictus,Padova,Padova,comunale,municipality_region,45.4064,11.8768,45.407717,11.873446,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-BOLOGNA,vectors,VECTORNET_CURATED,Aedes albopictus,Bologna,Bologna,comunale,municipality_region,44.4949,11.3426,44.493758,11.343031,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-PARMA,vectors,VECTORNET_CURATED,Aedes albopictus,Parma,Parma,comunale,municipality_region,44.8015,10.3279,44.801368,10.328083,true
vectornet_gbif_layers.csv,VECTORNET-IT-2026-AEDES-ALBOPICTUS-FIRENZE,vectors,VECTORNET_CURATED,Aedes albopictus,Firenze,Firenze,comunale,municipality_region,43.7696,11.2558,43.769871,11.255576,true
