external_id,source,disease,category,data_type,evidence_count,period_start,period_end,country,region,province,location,lat,lon,radius_km,url_source,notes
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85153-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-16,2026-04-16,Italy,Sardegna,,SIRIS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 85153; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-16; data estinzione: 2026-07-02; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84209-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-17,2026-03-17,Italy,Sardegna,,USELLUS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84209; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-17; data estinzione: 2026-05-21; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84659-BOVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-05-15,2026-05-15,Italy,Lazio,,BRACCIANO,41.90280,12.49640,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84659; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: RM; data sospetto: 2026-05-15; data estinzione: 2026-05-26; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84677-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-13,2026-04-13,Italy,Sardegna,,SENEGHE,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84677; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-13; data estinzione: 2026-06-15; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84073-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-06,2026-02-06,Italy,Sardegna,,SANTA GIUSTA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84073; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-06; data estinzione: 2026-04-13; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83886-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-20,2026-03-20,Italy,Sardegna,,SAGAMA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83886; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-10; data estinzione: 2026-05-21; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83983-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-13,2026-02-13,Italy,Sardegna,,ALLAI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83983; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-13; data estinzione: 2026-04-13; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-82809-BOVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-01-07,2026-01-07,Italy,Lazio,,BRACCIANO,41.90280,12.49640,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 82809; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: RM; data sospetto: 2026-01-07; data estinzione: 2026-01-14; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84189-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-09,2026-03-09,Italy,Sardegna,,SAN VERO MILIS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84189; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-09; data estinzione: 2026-05-11; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84208-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-13,2026-03-13,Italy,Sardegna,,ALES,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84208; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-13; data estinzione: 2026-05-21; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84077-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-26,2026-02-26,Italy,Sardegna,,ORISTANO,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84077; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-26; data estinzione: 2026-05-11; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83858-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-11,2026-02-11,Italy,Sardegna,,SENEGHE,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83858; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-11; data estinzione: 2026-04-13; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83969-BOVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-26,2026-03-26,Italy,Sardegna,,ARBOREA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83969; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-26; data estinzione: 2026-05-29; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84847-CAPRA,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-09,2026-04-09,Italy,Sardegna,,PALMAS ARBOREA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84847; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-09; data estinzione: 2026-06-15; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84188-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-03,2026-03-03,Italy,Sardegna,,NARBOLIA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84188; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-03; data estinzione: 2026-05-08; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84193-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-31,2026-03-31,Italy,Sardegna,,CABRAS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84193; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-31; data estinzione: 2026-06-08; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84075-CAPRA,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-13,2026-02-13,Italy,Sardegna,,ORISTANO,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84075; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-13; data estinzione: 2026-04-14; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84140-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-10,2026-02-10,Italy,Sardegna,,POMPU,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84140; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-10; data estinzione: 2026-04-24; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84141-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-09,2026-03-09,Italy,Sardegna,,SENIS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84141; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-09; data estinzione: 2026-05-11; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84172-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-06,2026-02-06,Italy,Sardegna,,SIAPICCIA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84172; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-06; data estinzione: 2026-04-13; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84846-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-02,2026-04-02,Italy,Sardegna,,SANTA GIUSTA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84846; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-02; data estinzione: 2026-06-08; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84849-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-14,2026-04-14,Italy,Sardegna,,NURECI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84849; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-14; data estinzione: 2026-06-15; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83847-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-03,2026-02-03,Italy,Sardegna,,SAN VERO MILIS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83847; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-03; data estinzione: 2026-04-24; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83604-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-05,2026-03-05,Italy,Sardegna,,ZEDDIANI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83604; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-05; data estinzione: 2026-03-06; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84210-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-29,2026-03-29,Italy,Sardegna,,CURCURIS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84210; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-29; data estinzione: 2026-06-08; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84224-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-09,2026-03-09,Italy,Sardegna,,TRAMATZA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84224; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-09; data estinzione: 2026-05-11; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84234-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-16,2026-03-16,Italy,Sardegna,,SANTA GIUSTA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84234; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-16; data estinzione: 2026-05-21; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84675-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-02,2026-04-02,Italy,Sardegna,,SENEGHE,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84675; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-02; data estinzione: 2026-06-15; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84678-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-13,2026-04-13,Italy,Sardegna,,SENEGHE,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84678; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-13; data estinzione: 2026-06-15; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84821-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-14,2026-04-14,Italy,Sardegna,,SIAMANNA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84821; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-14; data estinzione: 2026-06-15; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83846-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-25,2026-02-25,Italy,Sardegna,,CABRAS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83846; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-25; data estinzione: 2026-04-30; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83848-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-11,2026-02-11,Italy,Sardegna,,CABRAS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83848; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-11; data estinzione: 2026-04-24; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84139-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-10,2026-04-10,Italy,Sardegna,,BIDONI\',39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84139; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: E; provincia: OR; data sospetto: 2026-04-10; data estinzione: 2026-04-10; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84166-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-03,2026-03-03,Italy,Sardegna,,ARBOREA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84166; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-03; data estinzione: 2026-05-08; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84176-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-09,2026-02-09,Italy,Sardegna,,SIAMANNA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84176; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-09; data estinzione: 2026-04-13; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83854-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-02,2026-02-02,Italy,Sardegna,,SENEGHE,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 83854; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-02; data estinzione: 2026-04-10; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84179-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-12,2026-03-12,Italy,Sardegna,,ASUNI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84179; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-12; data estinzione: 2026-05-21; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84217-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-17,2026-03-17,Italy,Sardegna,,MOGORO,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84217; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-17; data estinzione: 2026-05-21; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84237-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-02-23,2026-02-23,Italy,Sardegna,,SIAPICCIA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84237; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-02-23; data estinzione: 2026-04-24; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84124-BOVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-03-04,2026-03-04,Italy,Sardegna,,ABBASANTA,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84124; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: E; provincia: OR; data sospetto: 2026-03-04; data estinzione: 2026-03-04; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
