external_id,location,region,province,province_code,match,alias_used,old_lat,old_lon,new_lat,new_lon,distance_shift_km,changed
BENV-2026-PESTE-SUINA-AFRICANA-83389-CINGHIALE,TRESANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.254248,9.912885,30.327,true
BENV-2026-PESTE-SUINA-AFRICANA-83437-CINGHIALE,BAGNONE,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.314739,9.994655,33.145,true
BENV-2026-PESTE-SUINA-AFRICANA-83444-CINGHIALE,CORNIGLIO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.475900,10.088926,40.845,true
BENV-2026-PESTE-SUINA-AFRICANA-83447-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83502-CINGHIALE,VARANO DE\' MELEGARI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.688060,10.011479,27.993,true
BENV-2026-PESTE-SUINA-AFRICANA-83516-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-84258-CINGHIALE,PIEVE FOSCIANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.132270,10.410797,33.006,true
BENV-2026-PESTE-SUINA-AFRICANA-84547-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-84575-CINGHIALE,CAMPORGIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158056,10.335151,37.519,true
BENV-2026-PESTE-SUINA-AFRICANA-84592-CINGHIALE,PODENZANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.206248,9.941986,24.698,true
BENV-2026-PESTE-SUINA-AFRICANA-84672-CINGHIALE,PODENZANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.206248,9.941986,24.698,true
BENV-2026-PESTE-SUINA-AFRICANA-83180-CINGHIALE,CORNIGLIO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.475900,10.088926,40.845,true
BENV-2026-PESTE-SUINA-AFRICANA-83218-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83276-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83081-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-83105-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-83138-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83161-CINGHIALE,BERCETO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.510608,9.989655,41.977,true
BENV-2026-PESTE-SUINA-AFRICANA-82788-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-84113-CINGHIALE,DEGO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.443038,8.305947,20.176,true
BENV-2026-PESTE-SUINA-AFRICANA-84132-CINGHIALE,PODENZANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.206248,9.941986,24.698,true
BENV-2026-PESTE-SUINA-AFRICANA-84135-CINGHIALE,CASTELL\'ARQUATO,Emilia Romagna,Piacenza,PC,municipality_region,false,45.05260,9.69340,44.851180,9.867118,26.239,true
BENV-2026-PESTE-SUINA-AFRICANA-84154-CINGHIALE,PIAZZA AL SERCHIO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.183484,10.300924,41.165,true
BENV-2026-PESTE-SUINA-AFRICANA-84158-CINGHIALE,CORNIGLIO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.475900,10.088926,40.845,true
BENV-2026-PESTE-SUINA-AFRICANA-83905-CINGHIALE,SILLANO GIUNCUGNANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.254506,10.315717,48.146,true
BENV-2026-PESTE-SUINA-AFRICANA-83912-CINGHIALE,SILLANO GIUNCUGNANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.254506,10.315717,48.146,true
BENV-2026-PESTE-SUINA-AFRICANA-83989-CINGHIALE,BARDI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.632211,9.731203,50.766,true
BENV-2026-PESTE-SUINA-AFRICANA-85036-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-85141-CINGHIALE,BARGA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.073918,10.484263,25.730,true
BENV-2026-PESTE-SUINA-AFRICANA-84828-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-84877-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-84967-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-82852-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83697-CINGHIALE,CAMPORGIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158056,10.335151,37.519,true
BENV-2026-PESTE-SUINA-AFRICANA-83799-CINGHIALE,MINUCCIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.170449,10.207592,43.401,true
BENV-2026-PESTE-SUINA-AFRICANA-83680-CINGHIALE,COMANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.293540,10.131165,28.712,true
BENV-2026-PESTE-SUINA-AFRICANA-85318-CINGHIALE,BARGA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.073918,10.484263,25.730,true
BENV-2026-PESTE-SUINA-AFRICANA-84374-CINGHIALE,CAIRO MONTENOTTE,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.399268,8.274561,18.976,true
BENV-2026-PESTE-SUINA-AFRICANA-84385-CINGHIALE,PONTI,Piemonte,Alessandria,AL,municipality_region,false,44.91320,8.62000,44.627476,8.365390,37.595,true
BENV-2026-PESTE-SUINA-AFRICANA-84518-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-84521-CINGHIALE,PIANA CRIXIA,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.486179,8.306101,23.927,true
BENV-2026-PESTE-SUINA-AFRICANA-83028-CINGHIALE,MINUCCIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.170449,10.207592,43.401,true
BENV-2026-PESTE-SUINA-AFRICANA-83064-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-83132-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-82778-CINGHIALE,SILLANO GIUNCUGNANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.254506,10.315717,48.146,true
BENV-2026-PESTE-SUINA-AFRICANA-82780-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-83908-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-84971-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-82841-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83692-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83749-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-83790-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83535-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83538-CINGHIALE,MINUCCIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.170449,10.207592,43.401,true
BENV-2026-PESTE-SUINA-AFRICANA-83578-CINGHIALE,BAGNONE,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.314739,9.994655,33.145,true
BENV-2026-PESTE-SUINA-AFRICANA-83589-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-83599-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83653-CINGHIALE,VARANO DE\' MELEGARI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.688060,10.011479,27.993,true
BENV-2026-PESTE-SUINA-AFRICANA-83654-CINGHIALE,VARANO DE\' MELEGARI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.688060,10.011479,27.993,true
BENV-2026-PESTE-SUINA-AFRICANA-83655-CINGHIALE,VARANO DE\' MELEGARI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.688060,10.011479,27.993,true
BENV-2026-PESTE-SUINA-AFRICANA-83679-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-84442-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83354-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-83456-CINGHIALE,FRASSINORO,Emilia Romagna,Modena,MO,municipality_region,false,44.64710,10.92520,44.295555,10.570198,48.182,true
BENV-2026-PESTE-SUINA-AFRICANA-84256-CINGHIALE,SILLANO GIUNCUGNANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.254506,10.315717,48.146,true
BENV-2026-PESTE-SUINA-AFRICANA-84308-CINGHIALE,PIAZZA AL SERCHIO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.183484,10.300924,41.165,true
BENV-2026-PESTE-SUINA-AFRICANA-84578-CINGHIALE,FOSCIANDORA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.116476,10.459489,30.616,true
BENV-2026-PESTE-SUINA-AFRICANA-84596-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-83176-CINGHIALE,CAMPORGIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158056,10.335151,37.519,true
BENV-2026-PESTE-SUINA-AFRICANA-83283-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-85049-CINGHIALE,BARGA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.073918,10.484263,25.730,true
BENV-2026-PESTE-SUINA-AFRICANA-85052-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-85060-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-85139-CINGHIALE,CASTELNUOVO DI GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.110022,10.411786,30.581,true
BENV-2026-PESTE-SUINA-AFRICANA-85147-CINGHIALE,COREGLIA ANTELMINELLI,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.063653,10.525509,24.614,true
BENV-2026-PESTE-SUINA-AFRICANA-84834-CINGHIALE,FOSCIANDORA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.116476,10.459489,30.616,true
BENV-2026-PESTE-SUINA-AFRICANA-84837-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-84920-CINGHIALE,CRAVANZANA,Piemonte,Cuneo,CN,municipality_region,false,44.38450,7.54270,44.574620,8.126185,50.891,true
BENV-2026-PESTE-SUINA-AFRICANA-84940-CINGHIALE,MULAZZO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.315926,9.889626,37.024,true
BENV-2026-PESTE-SUINA-AFRICANA-84949-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-84571-CINGHIALE,FOSCIANDORA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.116476,10.459489,30.616,true
BENV-2026-PESTE-SUINA-AFRICANA-84577-CINGHIALE,FOSCIANDORA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.116476,10.459489,30.616,true
BENV-2026-PESTE-SUINA-AFRICANA-84581-CINGHIALE,VILLA MINOZZO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.365056,10.465995,39.324,true
BENV-2026-PESTE-SUINA-AFRICANA-83282-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83284-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83298-CINGHIALE,LUGAGNANO VAL D\'ARDA,Emilia Romagna,Piacenza,PC,municipality_region,false,45.05260,9.69340,44.821994,9.828482,27.759,true
BENV-2026-PESTE-SUINA-AFRICANA-83068-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-83108-CINGHIALE,BERCETO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.510608,9.989655,41.977,true
BENV-2026-PESTE-SUINA-AFRICANA-83144-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-82776-CINGHIALE,MORBELLO,Piemonte,Alessandria,AL,municipality_region,false,44.91320,8.62000,44.590801,8.518387,36.736,true
BENV-2026-PESTE-SUINA-AFRICANA-82777-CINGHIALE,CAMPORGIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158056,10.335151,37.519,true
BENV-2026-PESTE-SUINA-AFRICANA-84032-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-84044-CINGHIALE,DEGO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.443038,8.305947,20.176,true
BENV-2026-PESTE-SUINA-AFRICANA-83875-CINGHIALE,MEDESANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.756699,10.140737,15.590,true
BENV-2026-PESTE-SUINA-AFRICANA-83901-CINGHIALE,MEDESANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.756699,10.140737,15.590,true
BENV-2026-PESTE-SUINA-AFRICANA-83946-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-84970-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-82877-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-83814-CINGHIALE,PIAZZA AL SERCHIO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.183484,10.300924,41.165,true
BENV-2026-PESTE-SUINA-AFRICANA-83818-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-83820-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83537-CINGHIALE,MINUCCIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.170449,10.207592,43.401,true
BENV-2026-PESTE-SUINA-AFRICANA-85231-CINGHIALE,BARGA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.073918,10.484263,25.730,true
BENV-2026-PESTE-SUINA-AFRICANA-85314-SUINO,COMANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.293540,10.131165,28.712,true
BENV-2026-PESTE-SUINA-AFRICANA-84378-CINGHIALE,MINUCCIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.170449,10.207592,43.401,true
BENV-2026-PESTE-SUINA-AFRICANA-84408-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-84456-CINGHIALE,CAMPORGIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158056,10.335151,37.519,true
BENV-2026-PESTE-SUINA-AFRICANA-84460-CINGHIALE,BAGNONE,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.314739,9.994655,33.145,true
BENV-2026-PESTE-SUINA-AFRICANA-84461-CINGHIALE,TRESANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.254248,9.912885,30.327,true
BENV-2026-PESTE-SUINA-AFRICANA-83394-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-83397-CINGHIALE,CASTELL\'ARQUATO,Emilia Romagna,Piacenza,PC,municipality_region,false,45.05260,9.69340,44.851180,9.867118,26.239,true
BENV-2026-PESTE-SUINA-AFRICANA-83440-CINGHIALE,COMANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.293540,10.131165,28.712,true
BENV-2026-PESTE-SUINA-AFRICANA-83445-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-83482-CINGHIALE,PIAZZA AL SERCHIO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.183484,10.300924,41.165,true
BENV-2026-PESTE-SUINA-AFRICANA-83514-CINGHIALE,CASTELL\'ARQUATO,Emilia Romagna,Piacenza,PC,municipality_region,false,45.05260,9.69340,44.851180,9.867118,26.239,true
BENV-2026-PESTE-SUINA-AFRICANA-83522-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-84221-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-84278-CINGHIALE,PIANA CRIXIA,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.486179,8.306101,23.927,true
BENV-2026-PESTE-SUINA-AFRICANA-84285-CINGHIALE,BUBBIO,Piemonte,Asti,AT,municipality_region,false,44.90080,8.20660,44.663673,8.295134,27.278,true
BENV-2026-PESTE-SUINA-AFRICANA-84306-CINGHIALE,CAMPORGIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158056,10.335151,37.519,true
BENV-2026-PESTE-SUINA-AFRICANA-84310-CINGHIALE,PIAZZA AL SERCHIO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.183484,10.300924,41.165,true
BENV-2026-PESTE-SUINA-AFRICANA-83140-CINGHIALE,PONTI,Piemonte,Alessandria,AL,municipality_region,false,44.91320,8.62000,44.627476,8.365390,37.595,true
BENV-2026-PESTE-SUINA-AFRICANA-83141-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-82739-CINGHIALE,CASOLA IN LUNIGIANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.199961,10.175460,18.520,true
BENV-2026-PESTE-SUINA-AFRICANA-82744-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-82774-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-82784-CINGHIALE,SAN ROMANO IN GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.169669,10.347051,38.408,true
BENV-2026-PESTE-SUINA-AFRICANA-82786-CINGHIALE,VILLA COLLEMANDINA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158759,10.397742,36.111,true
BENV-2026-PESTE-SUINA-AFRICANA-84065-CINGHIALE,MEDESANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.756699,10.140737,15.590,true
BENV-2026-PESTE-SUINA-AFRICANA-84101-CINGHIALE,TRESANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.254248,9.912885,30.327,true
BENV-2026-PESTE-SUINA-AFRICANA-84108-CINGHIALE,VAGLI SOTTO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.109248,10.288795,34.207,true
BENV-2026-PESTE-SUINA-AFRICANA-83914-CINGHIALE,CASTELNUOVO DI GARFAGNANA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.110022,10.411786,30.581,true
BENV-2026-PESTE-SUINA-AFRICANA-84007-CINGHIALE,CAMPORGIANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.158056,10.335151,37.519,true
BENV-2026-PESTE-SUINA-AFRICANA-84012-CINGHIALE,PODENZANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.206248,9.941986,24.698,true
BENV-2026-PESTE-SUINA-AFRICANA-85127-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-85146-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-85150-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-83022-CINGHIALE,COMANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.293540,10.131165,28.712,true
BENV-2026-PESTE-SUINA-AFRICANA-83747-CINGHIALE,MEDESANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.756699,10.140737,15.590,true
BENV-2026-PESTE-SUINA-AFRICANA-83817-CINGHIALE,PIAZZA AL SERCHIO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.183484,10.300924,41.165,true
BENV-2026-PESTE-SUINA-AFRICANA-83825-CINGHIALE,SASSELLO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.478970,8.490171,18.917,true
BENV-2026-PESTE-SUINA-AFRICANA-83840-CINGHIALE,COMANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.293540,10.131165,28.712,true
BENV-2026-PESTE-SUINA-AFRICANA-83598-CINGHIALE,PIAZZA AL SERCHIO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.183484,10.300924,41.165,true
BENV-2026-PESTE-SUINA-AFRICANA-83656-CINGHIALE,VARANO DE\' MELEGARI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.688060,10.011479,27.993,true
BENV-2026-PESTE-SUINA-AFRICANA-83682-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-85252-CINGHIALE,ARGUELLO,Piemonte,Cuneo,CN,municipality_region,false,44.38450,7.54270,44.582740,8.110840,50.173,true
BENV-2026-PESTE-SUINA-AFRICANA-85255-CINGHIALE,ARGUELLO,Piemonte,Cuneo,CN,municipality_region,false,44.38450,7.54270,44.582740,8.110840,50.173,true
BENV-2026-PESTE-SUINA-AFRICANA-84388-CINGHIALE,FIDENZA,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.866522,10.061194,22.239,true
