source_file,benv_id,raw_comune,raw_provincia,raw_regione,matched_level,matched_label,lat,lon,note
idatidosi_echinococcosi_2026_italia.xlsx,84328,ROSELLO,CH,ABRUZZO,province,ROSELLO,42.34790,14.16380,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84700,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84167,SAMUGHEO,OR,SARDEGNA,province,SAMUGHEO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85360,SAN VERO MILIS,OR,SARDEGNA,province,SAN VERO MILIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83626,PALMAS ARBOREA,OR,SARDEGNA,province,PALMAS ARBOREA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84503,VILLAURBANA,OR,SARDEGNA,province,VILLAURBANA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84505,VILLAURBANA,OR,SARDEGNA,province,VILLAURBANA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84507,VILLAURBANA,OR,SARDEGNA,province,VILLAURBANA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84180,SENIS,OR,SARDEGNA,province,SENIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84711,URAS,OR,SARDEGNA,province,URAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84169,SAMUGHEO,OR,SARDEGNA,province,SAMUGHEO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84174,SIAPICCIA,OR,SARDEGNA,province,SIAPICCIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83863,FORDONGIANUS,OR,SARDEGNA,province,FORDONGIANUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83980,ALLAI,OR,SARDEGNA,province,ALLAI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84820,SIAPICCIA,OR,SARDEGNA,province,SIAPICCIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83852,BUSACHI,OR,SARDEGNA,province,BUSACHI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84506,OLLASTRA,OR,SARDEGNA,province,OLLASTRA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84219,POMPU,OR,SARDEGNA,province,POMPU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84123,FORDONGIANUS,OR,SARDEGNA,province,FORDONGIANUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84137,SOLARUSSA,OR,SARDEGNA,province,SOLARUSSA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84145,SCANO DI MONTIFERRO,OR,SARDEGNA,province,SCANO DI MONTIFERRO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83718,TORVISCOSA,UD,FRIULI VENEZIA GIULIA,province,TORVISCOSA,46.07110,13.23460,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83829,BARATILI SAN PIETRO,OR,SARDEGNA,province,BARATILI SAN PIETRO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83624,SIAMANNA,OR,SARDEGNA,province,SIAMANNA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83625,SIAMANNA,OR,SARDEGNA,province,SIAMANNA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84190,SAN VERO MILIS,OR,SARDEGNA,province,SAN VERO MILIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84223,MOGORO,OR,SARDEGNA,province,MOGORO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83775,SANTU LUSSURGIU,OR,SARDEGNA,province,SANTU LUSSURGIU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83853,BUSACHI,OR,SARDEGNA,province,BUSACHI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83584,ORISTANO,OR,SARDEGNA,province,ORISTANO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84655,CERVETERI,RM,LAZIO,province,CERVETERI,41.90280,12.49640,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84074,PALMAS ARBOREA,OR,SARDEGNA,province,PALMAS ARBOREA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84117,SCANO DI MONTIFERRO,OR,SARDEGNA,province,SCANO DI MONTIFERRO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84146,NEONELI,OR,SARDEGNA,province,NEONELI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84175,SENIS,OR,SARDEGNA,province,SENIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83519,ARBOREA,OR,SARDEGNA,province,ARBOREA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84205,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84232,PALMAS ARBOREA,OR,SARDEGNA,province,PALMAS ARBOREA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84211,ALES,OR,SARDEGNA,province,ALES,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84218,MOGORO,OR,SARDEGNA,province,MOGORO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84302,BRACCIANO,RM,LAZIO,province,BRACCIANO,41.90280,12.49640,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83300,MARRUBIU,OR,SARDEGNA,province,MARRUBIU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84178,OLLASTRA,OR,SARDEGNA,province,OLLASTRA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83888,SCANO DI MONTIFERRO,OR,SARDEGNA,province,SCANO DI MONTIFERRO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84144,FORDONGIANUS,OR,SARDEGNA,province,FORDONGIANUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83857,SEDILO,OR,SARDEGNA,province,SEDILO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83887,TRESNURAGHES,OR,SARDEGNA,province,TRESNURAGHES,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84822,SIAPICCIA,OR,SARDEGNA,province,SIAPICCIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84824,SIAMANNA,OR,SARDEGNA,province,SIAMANNA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84191,NARBOLIA,OR,SARDEGNA,province,NARBOLIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84203,PAU,OR,SARDEGNA,province,PAU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84225,MILIS,OR,SARDEGNA,province,MILIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84664,SCANO DI MONTIFERRO,OR,SARDEGNA,province,SCANO DI MONTIFERRO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85422,LACONI,OR,SARDEGNA,province,LACONI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84670,MONTRESTA,OR,SARDEGNA,province,MONTRESTA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84690,TRAMATZA,OR,SARDEGNA,province,TRAMATZA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84701,PAU,OR,SARDEGNA,province,PAU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85349,URAS,OR,SARDEGNA,province,URAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85381,TRESNURAGHES,OR,SARDEGNA,province,TRESNURAGHES,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85426,MOGORELLA,OR,SARDEGNA,province,MOGORELLA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85430,RUINAS,OR,SARDEGNA,province,RUINAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85431,RUINAS,OR,SARDEGNA,province,RUINAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85434,MOGORELLA,OR,SARDEGNA,province,MOGORELLA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84669,MONTRESTA,OR,SARDEGNA,province,MONTRESTA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84984,NARBOLIA,OR,SARDEGNA,province,NARBOLIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85341,BARESSA,OR,SARDEGNA,province,BARESSA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85344,BARESSA,OR,SARDEGNA,province,BARESSA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85413,OLLASTRA,OR,SARDEGNA,province,OLLASTRA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85438,PAULILATINO,OR,SARDEGNA,province,PAULILATINO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85174,BAULADU,OR,SARDEGNA,province,BAULADU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85114,SENEGHE,OR,SARDEGNA,province,SENEGHE,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84816,GHILARZA,OR,SARDEGNA,province,GHILARZA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84912,SOLARUSSA,OR,SARDEGNA,province,SOLARUSSA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85340,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85435,RUINAS,OR,SARDEGNA,province,RUINAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85546,VILLAURBANA,OR,SARDEGNA,province,VILLAURBANA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85425,RUINAS,OR,SARDEGNA,province,RUINAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85433,MOGORELLA,OR,SARDEGNA,province,MOGORELLA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85294,MORGONGIORI,OR,SARDEGNA,province,MORGONGIORI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85348,URAS,OR,SARDEGNA,province,URAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85424,RUINAS,OR,SARDEGNA,province,RUINAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85322,SAMUGHEO,OR,SARDEGNA,province,SAMUGHEO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84985,RIOLA SARDO,OR,SARDEGNA,province,RIOLA SARDO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84910,SOLARUSSA,OR,SARDEGNA,province,SOLARUSSA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85351,SAN NICOLO\' D\'ARCIDANO,OR,SARDEGNA,province,SAN NICOLO\' D\'ARCIDANO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85432,RUINAS,OR,SARDEGNA,province,RUINAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85547,MOGORO,OR,SARDEGNA,province,MOGORO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85345,ALES,OR,SARDEGNA,province,ALES,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85350,URAS,OR,SARDEGNA,province,URAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85411,SIAPICCIA,OR,SARDEGNA,province,SIAPICCIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84691,LACONI,OR,SARDEGNA,province,LACONI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84695,MOGORELLA,OR,SARDEGNA,province,MOGORELLA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85353,PAU,OR,SARDEGNA,province,PAU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85354,ALES,OR,SARDEGNA,province,ALES,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85472,TRAMATZA,OR,SARDEGNA,province,TRAMATZA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85548,MORGONGIORI,OR,SARDEGNA,province,MORGONGIORI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85355,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85356,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84850,ASSOLO,OR,SARDEGNA,province,ASSOLO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85343,BARESSA,OR,SARDEGNA,province,BARESSA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85346,SAN NICOLO\' D\'ARCIDANO,OR,SARDEGNA,province,SAN NICOLO\' D\'ARCIDANO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85409,SIAPICCIA,OR,SARDEGNA,province,SIAPICCIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85419,MOGORELLA,OR,SARDEGNA,province,MOGORELLA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85295,MORGONGIORI,OR,SARDEGNA,province,MORGONGIORI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85545,OLLASTRA,OR,SARDEGNA,province,OLLASTRA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84693,ASUNI,OR,SARDEGNA,province,ASUNI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85113,SENEGHE,OR,SARDEGNA,province,SENEGHE,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84851,NURECI,OR,SARDEGNA,province,NURECI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85410,SIAMANNA,OR,SARDEGNA,province,SIAMANNA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85429,LACONI,OR,SARDEGNA,province,LACONI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85175,BAULADU,OR,SARDEGNA,province,BAULADU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84679,SENEGHE,OR,SARDEGNA,province,SENEGHE,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84692,LACONI,OR,SARDEGNA,province,LACONI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85339,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85357,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85412,OLLASTRA,OR,SARDEGNA,province,OLLASTRA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85361,SAN VERO MILIS,OR,SARDEGNA,province,SAN VERO MILIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85186,OLLASTRA,OR,SARDEGNA,province,OLLASTRA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85189,ORISTANO,OR,SARDEGNA,province,ORISTANO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85535,BUSACHI,OR,SARDEGNA,province,BUSACHI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85176,SENEGHE,OR,SARDEGNA,province,SENEGHE,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85423,LACONI,OR,SARDEGNA,province,LACONI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85437,PAULILATINO,OR,SARDEGNA,province,PAULILATINO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85342,CUGLIERI,OR,SARDEGNA,province,CUGLIERI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85347,CURCURIS,OR,SARDEGNA,province,CURCURIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85427,LACONI,OR,SARDEGNA,province,LACONI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85323,SAMUGHEO,OR,SARDEGNA,province,SAMUGHEO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84694,ASUNI,OR,SARDEGNA,province,ASUNI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84705,SAN NICOLO\' D\'ARCIDANO,OR,SARDEGNA,province,SAN NICOLO\' D\'ARCIDANO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,82810,CASALROMANO,MN,LOMBARDIA,province,CASALROMANO,45.15640,10.79140,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,82889,MARANO LAGUNARE,UD,FRIULI VENEZIA GIULIA,province,MARANO LAGUNARE,46.07110,13.23460,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,83099,SAN MICHELE AL TAGLIAMENTO,VE,VENETO,province,SAN MICHELE AL TAGLIAMENTO,45.44080,12.31550,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,83450,CAMPAGNA LUPIA,VE,VENETO,province,CAMPAGNA LUPIA,45.44080,12.31550,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,83245,GRADO,GO,FRIULI VENEZIA GIULIA,province,GRADO,45.94150,13.62200,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,84264,GRADO,GO,FRIULI VENEZIA GIULIA,province,GRADO,45.94150,13.62200,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,83979,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,83250,GRADO,GO,FRIULI VENEZIA GIULIA,province,GRADO,45.94150,13.62200,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviaria_selvaggina_2026_italia.xlsx,82883,GRADO,GO,FRIULI VENEZIA GIULIA,province,GRADO,45.94150,13.62200,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83207,VILLAFRANCA DI VERONA,VR,VENETO,province,VILLAFRANCA DI VERONA,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83112,NOCETO,PR,EMILIA ROMAGNA,province,NOCETO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83139,SAN GIULIANO TERME,PI,TOSCANA,province,SAN GIULIANO TERME,43.72280,10.40170,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83723,MARSCIANO,PG,UMBRIA,province,MARSCIANO,43.11070,12.39080,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83939,SUBBIANO,AR,TOSCANA,province,SUBBIANO,43.46330,11.87960,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83112,NOCETO,PR,EMILIA ROMAGNA,province,NOCETO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,82894,CERESARA,MN,LOMBARDIA,province,CERESARA,45.15640,10.79140,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83766,CAMPI BISENZIO,FI,TOSCANA,province,CAMPI BISENZIO,43.76960,11.25580,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83246,ILLASI,VR,VENETO,province,ILLASI,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83153,ZIMELLA,VR,VENETO,province,ZIMELLA,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83723,MARSCIANO,PG,UMBRIA,province,MARSCIANO,43.11070,12.39080,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83179,VOLTA MANTOVANA,MN,LOMBARDIA,province,VOLTA MANTOVANA,45.15640,10.79140,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83182,VOLTA MANTOVANA,MN,LOMBARDIA,province,VOLTA MANTOVANA,45.15640,10.79140,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83112,NOCETO,PR,EMILIA ROMAGNA,province,NOCETO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,82714,VIGASIO,VR,VENETO,province,VIGASIO,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83766,CAMPI BISENZIO,FI,TOSCANA,province,CAMPI BISENZIO,43.76960,11.25580,municipality centroid unavailable; coordinates set to province capital for map display
